PrescriptorName,NormCost,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Stringency
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_0H1_0H2_0H3_2H6,0.8818777149721831,0,0,0,0,0,0,2,0,0,0,0,2,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_0H1_0H2_1H3_0H6,0.883295597858997,0,0,0,0,0,0,2,0,0,0,1,0,3
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_0H1_0H2_1H3_1H6,0.8633038000111011,0,0,0,0,0,0,2,0,0,0,1,1,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_0H1_0H2_2H3_0H6,0.8481676781811105,0,0,0,0,0,0,2,0,0,0,2,0,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_0H1_1H2_0H3_0H6,0.8543478382009224,0,0,0,0,0,0,2,0,0,1,0,0,3
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_0H1_1H2_0H3_1H6,0.834795361624683,0,0,0,0,0,0,2,0,0,1,0,1,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_0H1_1H2_1H3_0H6,0.8185436110439107,0,0,0,0,0,0,2,0,0,1,1,0,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_0H1_2H2_0H3_0H6,0.7936123505728677,0,0,0,0,0,0,2,0,0,2,0,0,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_1H1_0H2_0H3_0H6,0.8621361849074999,0,0,0,0,0,0,2,0,1,0,0,0,3
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_1H1_0H2_0H3_1H6,0.8423678722813366,0,0,0,0,0,0,2,0,1,0,0,1,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_1H1_0H2_1H3_0H6,0.8269363385735561,0,0,0,0,0,0,2,0,1,0,1,0,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_1H1_1H2_0H3_0H6,0.7996166270177878,0,0,0,0,0,0,2,0,1,1,0,0,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_0C8_2H1_0H2_0H3_0H6,0.8086163850678766,0,0,0,0,0,0,2,0,2,0,0,0,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_1C8_0H1_0H2_0H3_0H6,0.8733469969616846,0,0,0,0,0,0,2,1,0,0,0,0,3
0C1_0C2_0C3_0C4_0C5_0C6_2C7_1C8_0H1_0H2_0H3_1H6,0.8533075191871141,0,0,0,0,0,0,2,1,0,0,0,1,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_1C8_0H1_0H2_1H3_0H6,0.837685261694773,0,0,0,0,0,0,2,1,0,0,1,0,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_1C8_0H1_1H2_0H3_0H6,0.8095218283829613,0,0,0,0,0,0,2,1,0,1,0,0,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_1C8_1H1_0H2_0H3_0H6,0.8173461486831862,0,0,0,0,0,0,2,1,1,0,0,0,4
0C1_0C2_0C3_0C4_0C5_0C6_2C7_2C8_0H1_0H2_0H3_0H6,0.82910728250853,0,0,0,0,0,0,2,2,0,0,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_0H2_0H3_0H6,0.962691766736607,0,0,0,0,0,1,0,0,0,0,0,0,1
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_0H2_0H3_1H6,0.9398677281964963,0,0,0,0,0,1,0,0,0,0,0,1,2
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_0H2_0H3_2H6,0.9189172985595776,0,0,0,0,0,1,0,0,0,0,0,2,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_0H2_0H3_3H6,0.8996320140693849,0,0,0,0,0,1,0,0,0,0,0,3,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_0H2_1H3_0H6,0.9203959908343791,0,0,0,0,0,1,0,0,0,0,1,0,2
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_0H2_1H3_1H6,0.8991251307317865,0,0,0,0,0,1,0,0,0,0,1,1,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_0H2_1H3_2H6,0.8795545996939066,0,0,0,0,0,1,0,0,0,0,1,2,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_0H2_2H3_0H6,0.8829750563870156,0,0,0,0,0,1,0,0,0,0,2,0,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_0H2_2H3_1H6,0.8630500414217431,0,0,0,0,0,1,0,0,0,0,2,1,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_1H2_0H3_0H6,0.8914186121934337,0,0,0,0,0,1,0,0,0,1,0,0,2
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_1H2_0H3_1H6,0.8705582734875547,0,0,0,0,0,1,0,0,0,1,0,1,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_1H2_0H3_2H6,0.8513945215490747,0,0,0,0,0,1,0,0,0,1,0,2,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_1H2_1H3_0H6,0.8532373919688861,0,0,0,0,0,1,0,0,0,1,1,0,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_1H2_1H3_1H6,0.8337627561996351,0,0,0,0,0,1,0,0,0,1,1,1,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_1H2_2H3_0H6,0.8194162626197816,0,0,0,0,0,1,0,0,0,1,2,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_2H2_0H3_0H6,0.8283521792803076,0,0,0,0,0,1,0,0,0,2,0,0,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_2H2_0H3_1H6,0.8092371206671574,0,0,0,0,0,1,0,0,0,2,0,1,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_2H2_1H3_0H6,0.7937801815189287,0,0,0,0,0,1,0,0,0,2,1,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_0H1_3H2_0H3_0H6,0.7724440945016459,0,0,0,0,0,1,0,0,0,3,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_1H1_0H2_0H3_0H6,0.898438014212716,0,0,0,0,0,1,0,0,1,0,0,0,2
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_1H1_0H2_0H3_1H6,0.877425361885645,0,0,0,0,0,1,0,0,1,0,0,1,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_1H1_0H2_0H3_2H6,0.8580888450163956,0,0,0,0,0,1,0,0,1,0,0,2,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_1H1_0H2_1H3_0H6,0.860979951537106,0,0,0,0,0,1,0,0,1,0,1,0,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_1H1_0H2_1H3_1H6,0.8413237888194196,0,0,0,0,0,1,0,0,1,0,1,1,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_1H1_0H2_2H3_0H6,0.8277480088962467,0,0,0,0,0,1,0,0,1,0,2,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_1H1_1H2_0H3_0H6,0.8336145735822554,0,0,0,0,0,1,0,0,1,1,0,0,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_1H1_1H2_0H3_1H6,0.8143791391082628,0,0,0,0,0,1,0,0,1,1,0,1,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_1H1_1H2_1H3_0H6,0.7997561749778606,0,0,0,0,0,1,0,0,1,1,1,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_1H1_2H2_0H3_0H6,0.776209078194326,0,0,0,0,0,1,0,0,1,2,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_2H1_0H2_0H3_0H6,0.8419649784010783,0,0,0,0,0,1,0,0,2,0,0,0,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_2H1_0H2_0H3_1H6,0.8225119122771731,0,0,0,0,0,1,0,0,2,0,0,1,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_2H1_0H2_1H3_0H6,0.8086589187275165,0,0,0,0,0,1,0,0,2,0,1,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_0C8_2H1_1H2_0H3_0H6,0.7827582429231953,0,0,0,0,0,1,0,0,2,1,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_0H1_0H2_0H3_0H6,0.910191599106965,0,0,0,0,0,1,0,1,0,0,0,0,2
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_0H1_0H2_0H3_1H6,0.8888711742903022,0,0,0,0,0,1,0,1,0,0,0,1,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_0H1_0H2_0H3_2H6,0.8692638007663311,0,0,0,0,0,1,0,1,0,0,0,2,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_0H1_0H2_1H3_0H6,0.8722437735283034,0,0,0,0,0,1,0,1,0,0,1,0,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_0H1_0H2_1H3_1H6,0.8523039826224434,0,0,0,0,0,1,0,1,0,0,1,1,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_0H1_0H2_2H3_0H6,0.8385933203534193,0,0,0,0,0,1,0,1,0,0,2,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_0H1_1H2_0H3_0H6,0.84396180968353,0,0,0,0,0,1,0,1,0,1,0,0,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_0H1_1H2_0H3_1H6,0.8244596064604548,0,0,0,0,0,1,0,1,0,1,0,1,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_0H1_1H2_1H3_0H6,0.8097115045164843,0,0,0,0,0,1,0,1,0,1,1,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_0H1_2H2_0H3_0H6,0.7853362874283806,0,0,0,0,0,1,0,1,0,2,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_1H1_0H2_0H3_0H6,0.8511503685021136,0,0,0,0,0,1,0,1,1,0,0,0,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_1H1_0H2_0H3_1H6,0.8314385864858356,0,0,0,0,0,1,0,1,1,0,0,1,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_1H1_0H2_1H3_0H6,0.8174434573528123,0,0,0,0,0,1,0,1,1,0,1,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_1H1_1H2_0H3_0H6,0.7908591069411004,0,0,0,0,0,1,0,1,1,1,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_1C8_2H1_0H2_0H3_0H6,0.7991842691333232,0,0,0,0,0,1,0,1,2,0,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_2C8_0H1_0H2_0H3_0H6,0.8634589306323717,0,0,0,0,0,1,0,2,0,0,0,0,3
0C1_0C2_0C3_0C4_0C5_1C6_0C7_2C8_0H1_0H2_0H3_1H6,0.8434654851266289,0,0,0,0,0,1,0,2,0,0,0,1,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_2C8_0H1_0H2_1H3_0H6,0.8292914054409356,0,0,0,0,0,1,0,2,0,0,1,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_2C8_0H1_1H2_0H3_0H6,0.8017332647214913,0,0,0,0,0,1,0,2,0,1,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_2C8_1H1_0H2_0H3_0H6,0.8089548729051728,0,0,0,0,0,1,0,2,1,0,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_0C7_3C8_0H1_0H2_0H3_0H6,0.821750202102129,0,0,0,0,0,1,0,3,0,0,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_0H1_0H2_0H3_0H6,0.9253760227172688,0,0,0,0,0,1,1,0,0,0,0,0,2
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_0H1_0H2_0H3_1H6,0.903792820542541,0,0,0,0,0,1,1,0,0,0,0,1,3
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_0H1_0H2_0H3_2H6,0.8839390501649413,0,0,0,0,0,1,1,0,0,0,0,2,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_0H1_0H2_1H3_0H6,0.8854914891998908,0,0,0,0,0,1,1,0,0,0,1,0,3
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_0H1_0H2_1H3_1H6,0.8653188936557499,0,0,0,0,0,1,1,0,0,0,1,1,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_0H1_0H2_2H3_0H6,0.8501481527420363,0,0,0,0,0,1,1,0,0,0,2,0,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_0H1_1H2_0H3_0H6,0.857100310488666,0,0,0,0,0,1,1,0,0,1,0,0,3
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_0H1_1H2_0H3_1H6,0.8373679602183023,0,0,0,0,0,1,1,0,0,1,0,1,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_0H1_1H2_1H3_0H6,0.8210834693248663,0,0,0,0,0,1,1,0,0,1,1,0,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_0H1_2H2_0H3_0H6,0.7966620465146342,0,0,0,0,0,1,1,0,0,2,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_1H1_0H2_0H3_0H6,0.8651071931244524,0,0,0,0,0,1,1,0,1,0,0,0,3
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_1H1_0H2_0H3_1H6,0.8451664749490054,0,0,0,0,0,1,1,0,1,0,0,1,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_1H1_0H2_1H3_0H6,0.8296936368023723,0,0,0,0,0,1,1,0,1,0,1,0,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_1H1_1H2_0H3_0H6,0.8028573333849464,0,0,0,0,0,1,1,0,1,1,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_0C8_2H1_0H2_0H3_0H6,0.812043788727874,0,0,0,0,0,1,1,0,2,0,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_1C8_0H1_0H2_0H3_0H6,0.8754563713701508,0,0,0,0,0,1,1,1,0,0,0,0,3
0C1_0C2_0C3_0C4_0C5_1C6_1C7_1C8_0H1_0H2_0H3_1H6,0.8552400362921752,0,0,0,0,0,1,1,1,0,0,0,1,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_1C8_0H1_0H2_1H3_0H6,0.8395936293092227,0,0,0,0,0,1,1,1,0,0,1,0,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_1C8_0H1_1H2_0H3_0H6,0.8119838788522652,0,0,0,0,0,1,1,1,0,1,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_1C8_1H1_0H2_0H3_0H6,0.8200256955427128,0,0,0,0,0,1,1,1,1,0,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_1C7_2C8_0H1_0H2_0H3_0H6,0.8309503932867177,0,0,0,0,0,1,1,2,0,0,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_2C7_0C8_0H1_0H2_0H3_0H6,0.8907463545596953,0,0,0,0,0,1,2,0,0,0,0,0,3
0C1_0C2_0C3_0C4_0C5_1C6_2C7_0C8_0H1_0H2_0H3_1H6,0.8702598161931006,0,0,0,0,0,1,2,0,0,0,0,1,4
0C1_0C2_0C3_0C4_0C5_1C6_2C7_0C8_0H1_0H2_1H3_0H6,0.8530190817456981,0,0,0,0,0,1,2,0,0,0,1,0,4
0C1_0C2_0C3_0C4_0C5_1C6_2C7_0C8_0H1_1H2_0H3_0H6,0.8252026271006332,0,0,0,0,0,1,2,0,0,1,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_2C7_0C8_1H1_0H2_0H3_0H6,0.8340945359658708,0,0,0,0,0,1,2,0,1,0,0,0,4
0C1_0C2_0C3_0C4_0C5_1C6_2C7_1C8_0H1_0H2_0H3_0H6,0.8431586978939506,0,0,0,0,0,1,2,1,0,0,0,0,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_0H1_0H2_0H3_0H6,0.9295751392308663,0,0,0,0,0,2,0,0,0,0,0,0,2
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_0H1_0H2_0H3_1H6,0.9077854471502647,0,0,0,0,0,2,0,0,0,0,0,1,3
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_0H1_0H2_0H3_2H6,0.8877417977833394,0,0,0,0,0,2,0,0,0,0,0,2,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_0H1_0H2_1H3_0H6,0.8892960513235209,0,0,0,0,0,2,0,0,0,0,1,0,3
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_0H1_0H2_1H3_1H6,0.8689378923159334,0,0,0,0,0,2,0,0,0,0,1,1,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_0H1_0H2_2H3_0H6,0.8535995555766458,0,0,0,0,0,2,0,0,0,0,2,0,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_0H1_1H2_0H3_0H6,0.8614635141539682,0,0,0,0,0,2,0,0,0,1,0,0,3
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_0H1_1H2_0H3_1H6,0.8415429043668252,0,0,0,0,0,2,0,0,0,1,0,1,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_0H1_1H2_1H3_0H6,0.8250916938350051,0,0,0,0,0,2,0,0,0,1,1,0,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_0H1_2H2_0H3_0H6,0.8011816972547803,0,0,0,0,0,2,0,0,0,2,0,0,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_1H1_0H2_0H3_0H6,0.8696169024518754,0,0,0,0,0,2,0,0,1,0,0,0,3
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_1H1_0H2_0H3_1H6,0.849482921168603,0,0,0,0,0,2,0,0,1,0,0,1,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_1H1_0H2_1H3_0H6,0.8338495459308133,0,0,0,0,0,2,0,0,1,0,1,0,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_1H1_1H2_0H3_0H6,0.8074861043598041,0,0,0,0,0,2,0,0,1,1,0,0,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_0C8_2H1_0H2_0H3_0H6,0.8167936031114483,0,0,0,0,0,2,0,0,2,0,0,0,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_1C8_0H1_0H2_0H3_0H6,0.8791668797828219,0,0,0,0,0,2,0,1,0,0,0,0,3
0C1_0C2_0C3_0C4_0C5_2C6_0C7_1C8_0H1_0H2_0H3_1H6,0.8587661945390744,0,0,0,0,0,2,0,1,0,0,0,1,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_1C8_0H1_0H2_1H3_0H6,0.8429643829018668,0,0,0,0,0,2,0,1,0,0,1,0,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_1C8_0H1_1H2_0H3_0H6,0.8158982017338602,0,0,0,0,0,2,0,1,0,1,0,0,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_1C8_1H1_0H2_0H3_0H6,0.8240860124248295,0,0,0,0,0,2,0,1,1,0,0,0,4
0C1_0C2_0C3_0C4_0C5_2C6_0C7_2C8_0H1_0H2_0H3_0H6,0.8342423032262277,0,0,0,0,0,2,0,2,0,0,0,0,4
0C1_0C2_0C3_0C4_0C5_2C6_1C7_0C8_0H1_0H2_0H3_0H6,0.8946231080891682,0,0,0,0,0,2,1,0,0,0,0,0,3
0C1_0C2_0C3_0C4_0C5_2C6_1C7_0C8_0H1_0H2_0H3_1H6,0.873951361549652,0,0,0,0,0,2,1,0,0,0,0,1,4
0C1_0C2_0C3_0C4_0C5_2C6_1C7_0C8_0H1_0H2_1H3_0H6,0.8565851604639991,0,0,0,0,0,2,1,0,0,0,1,0,4
0C1_0C2_0C3_0C4_0C5_2C6_1C7_0C8_0H1_1H2_0H3_0H6,0.8292673535516704,0,0,0,0,0,2,1,0,0,1,0,0,4
0C1_0C2_0C3_0C4_0C5_2C6_1C7_0C8_1H1_0H2_0H3_0H6,0.8383111794642403,0,0,0,0,0,2,1,0,1,0,0,0,4
0C1_0C2_0C3_0C4_0C5_2C6_1C7_1C8_0H1_0H2_0H3_0H6,0.8466278620520056,0,0,0,0,0,2,1,1,0,0,0,0,4
0C1_0C2_0C3_0C4_0C5_2C6_2C7_0C8_0H1_0H2_0H3_0H6,0.8621249684124586,0,0,0,0,0,2,2,0,0,0,0,0,4
0C1_0C2_0C3_0C4_0C5_3C6_0C7_0C8_0H1_0H2_0H3_0H6,0.9001044003581624,0,0,0,0,0,3,0,0,0,0,0,0,3
0C1_0C2_0C3_0C4_0C5_3C6_0C7_0C8_0H1_0H2_0H3_1H6,0.8792331762643139,0,0,0,0,0,3,0,0,0,0,0,1,4
0C1_0C2_0C3_0C4_0C5_3C6_0C7_0C8_0H1_0H2_1H3_0H6,0.8616096104599917,0,0,0,0,0,3,0,0,0,0,1,0,4
0C1_0C2_0C3_0C4_0C5_3C6_0C7_0C8_0H1_1H2_0H3_0H6,0.8347875491976604,0,0,0,0,0,3,0,0,0,1,0,0,4
0C1_0C2_0C3_0C4_0C5_3C6_0C7_0C8_1H1_0H2_0H3_0H6,0.8439083748859435,0,0,0,0,0,3,0,0,1,0,0,0,4
0C1_0C2_0C3_0C4_0C5_3C6_0C7_1C8_0H1_0H2_0H3_0H6,0.8515501147282092,0,0,0,0,0,3,0,1,0,0,0,0,4
0C1_0C2_0C3_0C4_0C5_3C6_1C7_0C8_0H1_0H2_0H3_0H6,0.8672342279428217,0,0,0,0,0,3,1,0,0,0,0,0,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_0H2_0H3_1H6,0.9069497441596674,0,0,0,0,1,0,0,0,0,0,0,1,2
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_0H2_0H3_2H6,0.8864738676333354,0,0,0,0,1,0,0,0,0,0,0,2,3
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_0H2_0H3_3H6,0.8676556211101232,0,0,0,0,1,0,0,0,0,0,0,3,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_0H2_1H3_0H6,0.889868555053539,0,0,0,0,1,0,0,0,0,0,1,0,2
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_0H2_1H3_1H6,0.8690488501955878,0,0,0,0,1,0,0,0,0,0,1,1,3
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_0H2_1H3_2H6,0.8499300343924269,0,0,0,0,1,0,0,0,0,0,1,2,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_0H2_2H3_0H6,0.8549643858675486,0,0,0,0,1,0,0,0,0,0,2,0,3
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_0H2_2H3_1H6,0.8354785719747245,0,0,0,0,1,0,0,0,0,0,2,1,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_1H2_0H3_1H6,0.8406821005004593,0,0,0,0,1,0,0,0,0,1,0,1,3
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_1H2_0H3_2H6,0.821943623849477,0,0,0,0,1,0,0,0,0,1,0,2,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_1H2_1H3_0H6,0.8255205820599698,0,0,0,0,1,0,0,0,0,1,1,0,3
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_1H2_1H3_1H6,0.8064558889360857,0,0,0,0,1,0,0,0,0,1,1,1,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_1H2_2H3_0H6,0.7939883499036535,0,0,0,0,1,0,0,0,0,1,2,0,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_2H2_0H3_1H6,0.7820228493336812,0,0,0,0,1,0,0,0,0,2,0,1,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_2H2_1H3_0H6,0.768539331904627,0,0,0,0,1,0,0,0,0,2,1,0,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_1H1_0H2_0H3_0H6,0.8670071084322812,0,0,0,0,1,0,0,0,1,0,0,0,2
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_1H1_0H2_0H3_1H6,0.8464589311977183,0,0,0,0,1,0,0,0,1,0,0,1,3
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_1H1_0H2_0H3_2H6,0.8275830789025905,0,0,0,0,1,0,0,0,1,0,0,2,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_1H1_0H2_1H3_0H6,0.8321049982883988,0,0,0,0,1,0,0,0,1,0,1,0,3
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_1H1_0H2_1H3_1H6,0.8128918550599661,0,0,0,0,1,0,0,0,1,0,1,1,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_1H1_0H2_2H3_0H6,0.8011379663498982,0,0,0,0,1,0,0,0,1,0,2,0,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_1H1_1H2_0H3_0H6,0.8050980923780119,0,0,0,0,1,0,0,0,1,1,0,0,3
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_1H1_1H2_0H3_1H6,0.7862771026870506,0,0,0,0,1,0,0,0,1,1,0,1,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_1H1_1H2_1H3_0H6,0.7735553512558446,0,0,0,0,1,0,0,0,1,1,1,0,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_1H1_2H2_0H3_0H6,0.7502551051579522,0,0,0,0,1,0,0,0,1,2,0,0,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_2H1_0H2_0H3_0H6,0.8123235910765491,0,0,0,0,1,0,0,0,2,0,0,0,3
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_2H1_0H2_0H3_1H6,0.7933172707989061,0,0,0,0,1,0,0,0,2,0,0,1,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_2H1_0H2_1H3_0H6,0.781310708242137,0,0,0,0,1,0,0,0,2,0,1,0,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_0C8_2H1_1H2_0H3_0H6,0.7558741610890615,0,0,0,0,1,0,0,0,2,1,0,0,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_1C8_0H1_0H2_0H3_1H6,0.8598016429372579,0,0,0,0,1,0,0,1,0,0,0,1,3
0C1_0C2_0C3_0C4_1C5_0C6_0C7_1C8_0H1_0H2_0H3_2H6,0.8406476898495869,0,0,0,0,1,0,0,1,0,0,0,2,4
0C1_0C2_0C3_0C4_1C5_0C6_0C7_1C8_0H1_0H2_1H3_0H6,0.845265939227288,0,0,0,0,1,0,0,1,0,0,1,0,3
